"dataset","variant","strategy","metric","frame_idx","centre_bin","fitting_start_bin","fitting_end_bin","gmm_status","gmm_G","gmm_n_sequences","fit_status","n_class1_sites","n_clusters","silhouette_mean","structurally_null","n_snp_in_class1","n_mut_in_class1","converged_snp","converged_mut","converged_class1","qualifying_cluster_snp","qualifying_cluster_mut","qualifying_cluster_class1","anchor_idx","n_oversized_clusters"
"GISAID_US","Gamma","sliding_2m","entropy",15,17,15,19,"ok",7,57931,"ok",35,4,0.419518635228671,FALSE,10,11,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Gamma","sliding_2m","hellinger_T1",1,3,1,5,"ok",12,2794,"ok",4,3,0.379628695891074,FALSE,0,1,FALSE,TRUE,FALSE,NA,3,NA,1,0
"GISAID_US","Gamma","sliding_2m","hellinger_T1",2,4,2,6,"ok",2,3001,"ok",292,2,0.84456448095265,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",3,5,3,7,"ok",2,3309,"ok",279,2,0.839863859596623,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",4,6,4,8,"ok",3,4283,"ok",102,2,0.764053155212398,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",5,7,5,9,"ok",4,6245,"ok",112,2,0.776497242950487,FALSE,7,8,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",6,8,6,10,"ok",3,10600,"ok",144,2,0.788710644479893,FALSE,7,8,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",7,9,7,11,"ok",15,16800,"ok",17,2,0.642045017085925,FALSE,4,5,TRUE,FALSE,FALSE,1,NA,NA,1,0
"GISAID_US","Gamma","sliding_2m","hellinger_T1",8,10,8,12,"ok",14,23898,"ok",29,2,0.683923182209393,FALSE,5,6,TRUE,FALSE,FALSE,1,NA,NA,1,0
"GISAID_US","Gamma","sliding_2m","hellinger_T1",9,11,9,13,"ok",6,31989,"ok",44,2,0.665522418095275,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",10,12,10,14,"ok",6,37805,"ok",57,2,0.692956879492577,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",11,13,11,15,"ok",6,38039,"ok",56,2,0.691660609364361,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",12,14,12,16,"ok",5,38129,"ok",53,2,0.687400720273595,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",13,15,13,17,"ok",8,43262,"ok",58,2,0.682478161661351,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",14,16,14,18,"ok",8,50300,"ok",43,2,0.659875386542786,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,1,1
"GISAID_US","Gamma","sliding_2m","hellinger_T1",15,17,15,19,"ok",7,57931,"ok",35,2,0.635900128147844,FALSE,10,11,TRUE,FALSE,FALSE,1,NA,NA,1,0
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",1,3,1,5,"ok",12,2794,"ok",4,2,0.44866201416282,FALSE,0,1,FALSE,TRUE,FALSE,NA,1,NA,9,0
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",2,4,2,6,"ok",2,3001,"ok",292,2,0.868935656346597,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",3,5,3,7,"ok",2,3309,"ok",279,2,0.864518470454606,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",4,6,4,8,"ok",3,4283,"ok",102,2,0.795132409908384,FALSE,7,9,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",5,7,5,9,"ok",4,6245,"ok",112,2,0.79401984951489,FALSE,7,8,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",6,8,6,10,"ok",3,10600,"ok",144,2,0.80718370341505,FALSE,7,8,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",7,9,7,11,"ok",15,16800,"ok",17,2,0.594819909080724,FALSE,4,5,TRUE,FALSE,FALSE,1,NA,NA,9,0
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",8,10,8,12,"ok",14,23898,"ok",29,2,0.647410453752526,FALSE,5,6,TRUE,FALSE,FALSE,1,NA,NA,9,0
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",9,11,9,13,"ok",6,31989,"ok",44,2,0.673732781360891,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",10,12,10,14,"ok",6,37805,"ok",57,2,0.698712022133251,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",11,13,11,15,"ok",6,38039,"ok",56,2,0.697599246881044,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",12,14,12,16,"ok",5,38129,"ok",53,2,0.692513320058173,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",13,15,13,17,"ok",8,43262,"ok",58,2,0.692206849027918,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",14,16,14,18,"ok",8,50300,"ok",43,2,0.673451802549188,FALSE,10,11,FALSE,TRUE,TRUE,NA,2,2,9,1
"GISAID_US","Gamma","sliding_2m","hellinger_Tpred",15,17,15,19,"ok",7,57931,"ok",35,2,0.660010918374551,FALSE,10,11,TRUE,FALSE,FALSE,1,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","entropy",1,3,1,5,"ok",2,3953,"ok",153,2,0.744848664853474,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",2,4,2,6,"ok",6,5479,"ok",14,2,0.52163821775878,FALSE,1,3,TRUE,FALSE,FALSE,2,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",3,5,3,7,"ok",3,7262,"ok",104,2,0.702801543406884,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",4,6,4,8,"ok",3,9762,"ok",79,2,0.662023109186839,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",5,7,5,9,"ok",4,13507,"ok",93,2,0.667240271079272,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",6,8,6,10,"ok",4,20362,"ok",107,2,0.675011468614396,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",7,9,7,11,"ok",5,30307,"ok",113,2,0.683984372458299,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","cumulative_1m","entropy",8,10,8,12,"ok",6,44260,"ok",27,4,0.462525272959932,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",9,11,9,13,"ok",6,62296,"ok",32,2,0.369985433768953,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",10,12,10,14,"ok",7,82065,"ok",40,5,0.479508368090007,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",11,13,11,15,"ok",7,100335,"ok",47,4,0.500902783431268,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",12,14,12,16,"ok",7,120194,"ok",50,4,0.513162296880129,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",13,15,13,17,"ok",7,143597,"ok",48,4,0.505039071987151,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",14,16,14,18,"ok",7,170494,"ok",44,3,0.443721167923085,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",15,17,15,19,"ok",8,201528,"ok",44,5,0.441041213488779,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","entropy",16,18,16,20,"ok",7,237467,"ok",44,5,0.441041213488779,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",1,3,1,5,"ok",2,3953,"ok",153,2,0.761807132851262,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",2,4,2,6,"ok",6,5479,"ok",14,3,0.586109236100978,FALSE,1,3,TRUE,FALSE,FALSE,3,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",3,5,3,7,"ok",3,7262,"ok",104,2,0.672656126987546,FALSE,2,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",4,6,4,8,"ok",3,9762,"ok",79,2,0.628721766262717,FALSE,2,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",5,7,5,9,"ok",4,13507,"ok",93,2,0.635868244498541,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",6,8,6,10,"ok",4,20362,"ok",107,2,0.605601450711864,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",7,9,7,11,"ok",5,30307,"ok",113,2,0.616699010926877,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",8,10,8,12,"ok",6,44260,"ok",27,4,0.537840347334892,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",9,11,9,13,"ok",6,62296,"ok",32,4,0.563217435983417,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",10,12,10,14,"ok",7,82065,"ok",40,4,0.580709539238074,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",11,13,11,15,"ok",7,100335,"ok",47,4,0.572151501764965,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",12,14,12,16,"ok",7,120194,"ok",50,4,0.580276929368861,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",13,15,13,17,"ok",7,143597,"ok",48,4,0.57572403453825,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",14,16,14,18,"ok",7,170494,"ok",44,4,0.527823766443741,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",15,17,15,19,"ok",8,201528,"ok",44,2,0.521602069559686,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_T1",16,18,16,20,"ok",7,237467,"ok",44,2,0.521602069559686,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",1,3,1,5,"ok",2,3953,"ok",153,2,0.821076932861299,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",2,4,2,6,"ok",6,5479,"ok",14,2,0.715023675808348,FALSE,1,3,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",3,5,3,7,"ok",3,7262,"ok",104,2,0.785980953213967,FALSE,2,5,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",4,6,4,8,"ok",3,9762,"ok",79,3,0.723202100310321,FALSE,2,5,FALSE,FALSE,FALSE,NA,NA,NA,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",5,7,5,9,"ok",4,13507,"ok",93,2,0.75602521168411,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",6,8,6,10,"ok",4,20362,"ok",107,2,0.756711959347218,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",7,9,7,11,"ok",5,30307,"ok",113,3,0.763619717465031,FALSE,3,6,FALSE,FALSE,FALSE,NA,NA,NA,9,1
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",8,10,8,12,"ok",6,44260,"ok",27,3,0.61645062500677,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",9,11,9,13,"ok",6,62296,"ok",32,3,0.624668072213795,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",10,12,10,14,"ok",7,82065,"ok",40,3,0.629546952530944,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",11,13,11,15,"ok",7,100335,"ok",47,3,0.641900544967628,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",12,14,12,16,"ok",7,120194,"ok",50,3,0.651436591175255,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",13,15,13,17,"ok",7,143597,"ok",48,3,0.644544927240708,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",14,16,14,18,"ok",7,170494,"ok",44,3,0.632183460647615,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",15,17,15,19,"ok",8,201528,"ok",44,3,0.623478166623107,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","cumulative_1m","hellinger_Tpred",16,18,16,20,"ok",7,237467,"ok",44,3,0.623478166623107,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,9,0
"GISAID_US","Kappa","disjoint_2m","entropy",1,3,1,5,"ok",12,8330,"ok",10,2,0.354276098572031,FALSE,2,2,TRUE,TRUE,FALSE,1,1,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","entropy",2,4,2,6,"ok",9,15736,"ok",31,3,0.398358940192562,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","entropy",3,5,3,7,"ok",9,23514,"ok",40,3,0.408518718149059,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","entropy",4,6,4,8,"ok",9,29804,"ok",41,3,0.424905046732085,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","entropy",5,7,5,9,"ok",10,44933,"ok",43,6,0.437313661796236,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","entropy",6,8,6,10,"ok",12,54209,"ok",21,2,0.474809347076353,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",1,3,1,5,"ok",12,8330,"ok",10,2,0.794789776551171,FALSE,2,2,TRUE,TRUE,FALSE,2,2,NA,1,0
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",2,4,2,6,"ok",9,15736,"ok",31,2,0.656392897445808,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",3,5,3,7,"ok",9,23514,"ok",40,2,0.688984188901152,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",4,6,4,8,"ok",9,29804,"ok",41,2,0.721577319257767,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",5,7,5,9,"ok",10,44933,"ok",43,2,0.707925586373604,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","disjoint_2m","hellinger_T1",6,8,6,10,"ok",12,54209,"ok",21,2,0.713185010403654,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",1,3,1,5,"ok",12,8330,"ok",10,2,0.652548015566589,FALSE,2,2,TRUE,TRUE,FALSE,2,2,NA,5,0
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",2,4,2,6,"ok",9,15736,"ok",31,2,0.661462831947926,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,5,0
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",3,5,3,7,"ok",9,23514,"ok",40,2,0.695090279294602,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",4,6,4,8,"ok",9,29804,"ok",41,2,0.704915477356976,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,5,0
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",5,7,5,9,"ok",10,44933,"ok",43,2,0.695580515711134,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,5,1
"GISAID_US","Kappa","disjoint_2m","hellinger_Tpred",6,8,6,10,"ok",12,54209,"ok",21,2,0.735107001716893,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,5,0
"GISAID_US","Kappa","sliding_2m","entropy",1,3,1,5,"ok",2,3001,"ok",292,2,0.767459772363112,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",2,4,2,6,"ok",2,3309,"ok",279,2,0.756925032690626,FALSE,3,6,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",3,5,3,7,"ok",3,4283,"ok",102,2,0.598268027523861,FALSE,2,5,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",4,6,4,8,"ok",4,6245,"ok",112,2,0.631517424244738,FALSE,3,5,TRUE,TRUE,TRUE,1,1,1,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",5,7,5,9,"ok",3,10600,"ok",144,3,0.689508168242374,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",6,8,6,10,"ok",15,16800,"ok",17,3,0.402013878673334,FALSE,3,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",7,9,7,11,"ok",14,23898,"ok",29,3,0.397030426606894,FALSE,3,4,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",8,10,8,12,"ok",6,31989,"ok",44,3,0.407140214070623,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",9,11,9,13,"ok",6,37805,"ok",57,3,0.464429156401052,FALSE,3,5,TRUE,FALSE,FALSE,3,NA,NA,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",10,12,10,14,"ok",6,38039,"ok",56,3,0.41906231842586,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",11,13,11,15,"ok",5,38129,"ok",53,5,0.40869028819291,FALSE,3,5,TRUE,FALSE,FALSE,4,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",12,14,12,16,"ok",8,43262,"ok",58,3,0.400128797847534,FALSE,3,5,TRUE,FALSE,FALSE,2,NA,NA,NA,1
"GISAID_US","Kappa","sliding_2m","entropy",13,15,13,17,"ok",8,50300,"ok",43,6,0.359950167369202,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",14,16,14,18,"ok",7,57931,"ok",35,4,0.413540200213455,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","entropy",15,17,15,19,"ok",8,66973,"ok",23,2,0.347338699285707,FALSE,3,5,TRUE,FALSE,FALSE,1,NA,NA,NA,0
"GISAID_US","Kappa","sliding_2m","hellinger_T1",1,3,1,5,"ok",2,3001,"ok",292,2,0.85019891529695,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",2,4,2,6,"ok",2,3309,"ok",279,2,0.845754974405191,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",3,5,3,7,"ok",3,4283,"ok",102,2,0.786686923877665,FALSE,2,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",4,6,4,8,"ok",4,6245,"ok",112,2,0.781586674987367,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",5,7,5,9,"ok",3,10600,"ok",144,2,0.795830543480459,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",6,8,6,10,"ok",15,16800,"ok",17,2,0.664605736824702,FALSE,3,4,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","sliding_2m","hellinger_T1",7,9,7,11,"ok",14,23898,"ok",29,2,0.704632828944951,FALSE,3,4,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","sliding_2m","hellinger_T1",8,10,8,12,"ok",6,31989,"ok",44,2,0.674279257579829,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",9,11,9,13,"ok",6,37805,"ok",57,2,0.702342045445644,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",10,12,10,14,"ok",6,38039,"ok",56,2,0.700733755201559,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",11,13,11,15,"ok",5,38129,"ok",53,2,0.69464225123875,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",12,14,12,16,"ok",8,43262,"ok",58,2,0.691887999864557,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,1,1
"GISAID_US","Kappa","sliding_2m","hellinger_T1",13,15,13,17,"ok",8,50300,"ok",43,2,0.664538750637183,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","sliding_2m","hellinger_T1",14,16,14,18,"ok",7,57931,"ok",35,2,0.640221930859955,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","sliding_2m","hellinger_T1",15,17,15,19,"ok",8,66973,"ok",23,2,0.594803990335508,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,1,0
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",1,3,1,5,"ok",2,3001,"ok",292,2,0.885089074358541,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",2,4,2,6,"ok",2,3309,"ok",279,2,0.88120385163207,FALSE,3,6,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",3,5,3,7,"ok",3,4283,"ok",102,2,0.819041269985127,FALSE,2,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",4,6,4,8,"ok",4,6245,"ok",112,2,0.81600611538327,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",5,7,5,9,"ok",3,10600,"ok",144,2,0.82795667582278,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",6,8,6,10,"ok",15,16800,"ok",17,2,0.630469469422367,FALSE,3,4,FALSE,FALSE,FALSE,NA,NA,NA,8,0
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",7,9,7,11,"ok",14,23898,"ok",29,2,0.681516730582686,FALSE,3,4,FALSE,FALSE,FALSE,NA,NA,NA,8,0
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",8,10,8,12,"ok",6,31989,"ok",44,2,0.7079099526671,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",9,11,9,13,"ok",6,37805,"ok",57,2,0.730581537816171,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",10,12,10,14,"ok",6,38039,"ok",56,2,0.729504707494691,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",11,13,11,15,"ok",5,38129,"ok",53,2,0.7248904490351,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",12,14,12,16,"ok",8,43262,"ok",58,2,0.724399502696179,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",13,15,13,17,"ok",8,50300,"ok",43,2,0.706778296338901,FALSE,3,5,TRUE,TRUE,TRUE,2,2,2,8,1
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",14,16,14,18,"ok",7,57931,"ok",35,2,0.694402330341885,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,8,0
"GISAID_US","Kappa","sliding_2m","hellinger_Tpred",15,17,15,19,"ok",8,66973,"ok",23,2,0.674558161588516,FALSE,3,5,FALSE,FALSE,FALSE,NA,NA,NA,8,0
